Q1A,Q2A,Q1B,Q2B,Q3A,Q4A,Q3B,Q4B,Q5A,Q6A,Q5B,Q6B,Q7A,Q8A,Q7B,Q8B,Q9A,Q10A,Q9B,Q10B,Q11A,Q12A,Q11B,Q12B,Q13A,Q14A,Q13B,Q14B,Q15A,Q16A,Q15B,Q16B,Q17A,Q18A,Q17B,Q18B,Q19A,Q20A,Q19B,Q20B,Q21A,Q22A,Q21B,Q22B,Q23A,Q24A,Q23B,Q24B,Q25A,Q26A,Q25B,Q26B,Q27A,Q28A,Q27B,Q28B,Q29A,Q30A,Q29B,Q30B,Q31A,Q32A,Q31B,Q32B,Q33A,Q34A,Q33B,Q34B,Q35,Q36,Q37_1,Q37_2,Q37_3,Q37_4,pid3_pipe,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q46,Q47,Q48_1,Q48_2,Q48_3,Q48_4,Q48_5,Q49,Q50,Q51,Q52,pid3,pid7,newsint,cablenews,cablenews_t,votereg,turnout22post,housevote22post,votemethod22,turnout20,ideo5,gender,birthyr,country_of_birth,age,age4,race,race4,hispanic,speakspanish,educ,educ4,pew_religimp,pew_churatd,pew_bornagain,pew_prayer,religpew,marstat,child18,ownrent,socialclass,faminc,income3,inputstate,region,urbancity,milstat_1,milstat_2,milstat_3,milstat_4,milstat_5,union_hhold_1,union_hhold_2,union_hhold_3,sexuality,student2,job,employstat2,employstat2_t,pid7_baseline,pid3_baseline,presvote20post,ideo3,starttime,endtime,rand_ab,weight
.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,2,.,.,1,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,2,.,.,2,2,2,2,1,5,1,5,.,.,2,2,2,2,4,1,5,3,3,3,3,3,3,3,42.0,36.0,4,3,5,4,3,5,__NA__,2,2,6,.,2,3,1,1974.0,840,50.0,3,1,1,2,4,1,1,4,6,2,7,11,1,1,2,5,2,1,37,3,3,2,2,2,1,2,2,2,1,.,3,.,6,__NA__,7,5,1,2,2024-03-19 16:11:56.238000,2024-03-19 16:28:42.505000,2,0.8135835061356983
.,.,1,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,1,2,.,.,2,1,1,1,1,3,1,3,1,1,3,2,2,2,4,2,8,1,5,3,3,5,1,5,0.0,80.0,3,3,1,1,1,3,__NA__,1,1,1,1,1,1,2,1959.0,840,65.0,4,1,1,2,4,6,4,3,6,2,7,11,3,2,2,3,9,2,26,2,1,2,2,2,2,1,1,2,2,.,3,.,1,__NA__,1,1,5,1,2024-03-19 16:16:55.592000,2024-03-19 16:28:48.738000,2,0.5444934892656285
1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,1,1,1,1,2,2,1,1,2,2,4,2,5,4,2,3,4,3,5,1,81.0,70.0,5,4,2,7,1,4,Newsmax,1,1,2,4,1,4,2,1951.0,840,72.0,4,1,1,2,4,3,2,3,5,2,5,1,1,2,1,2,8,2,12,3,2,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,3,2,2,3,2024-03-19 16:10:43.516000,2024-03-19 16:29:03.003000,1,0.9004508642875736
2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,1,3,1,3,2,5,1,2,1,2,4,2,5,3,2,5,4,5,2,2,81.0,57.0,5,2,2,7,1,2,__NA__,1,1,2,1,1,4,2,1953.0,840,70.0,4,1,1,2,4,5,3,1,1,1,1,1,1,2,1,3,9,2,37,3,2,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,3,2,2,3,2024-03-19 16:15:19.857000,2024-03-19 16:29:09.543000,1,1.137786974445147
1,2,.,.,1,2,.,.,1,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,2,5,1,5,2,4,2,2,2,2,4,2,6,3,2,4,4,4,4,2,90.0,55.0,5,4,2,7,2,5,__NA__,1,1,2,2,1,5,1,1955.0,840,68.0,4,1,1,2,4,3,2,1,2,1,2,1,1,2,1,3,9,2,17,2,2,2,2,2,1,2,2,2,1,.,3,.,1,__NA__,3,2,2,3,2024-03-19 16:17:25.049000,2024-03-19 16:29:26.507000,1,1.062955684888125
2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,1,3,1,3,2,3,1,2,2,2,4,5,5,3,1,5,5,5,4,1,70.0,70.0,5,5,3,5,1,2,__NA__,1,1,2,1,1,4,2,1948.0,840,76.0,4,1,1,2,4,3,2,1,5,2,1,2,1,2,1,3,97,4,12,3,2,2,2,2,2,1,2,2,1,.,3,.,5,__NA__,6,3,2,3,2024-03-19 16:11:42.454000,2024-03-19 16:29:27.490000,1,0.6355543790045983
2,2,.,.,2,2,.,.,2,1,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,1,.,.,2,1,.,.,1,1,.,.,2,2,.,.,3,3,1,3,1,4,1,2,5,1,1,2,4,2,6,3,4,5,5,5,1,4,40.0,75.0,5,1,3,3,1,1,__NA__,1,1,1,3,2,3,1,2003.0,840,21.0,1,1,1,2,.,5,3,3,3,2,6,2,5,2,2,2,8,2,48,3,1,2,2,2,2,1,2,2,1,.,1,2,.,__NA__,5,3,1,2,2024-03-19 16:12:09.351000,2024-03-19 16:30:00.017000,1,0.7961171288597693
.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,3,3,1,1,1,1,2,4,2,2,2,2,4,2,6,2,2,5,4,5,2,3,90.0,58.0,5,3,2,7,1,4,newsmax,1,1,2,3,1,4,1,1942.0,840,81.0,4,1,1,2,4,3,2,1,2,1,3,1,1,2,1,3,4,1,4,4,1,2,2,2,2,1,2,2,1,.,3,.,5,__NA__,3,2,2,3,2024-03-19 16:11:07.314000,2024-03-19 16:30:08.020000,2,0.9566652777101652
.,.,1,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,1,1,1,2,2,3,1,1,1,2,2,2,4,2,6,3,5,2,3,5,3,4,37.0,90.0,1,1,1,1,1,3,__NA__,1,1,1,1,1,2,1,1958.0,840,66.0,4,1,1,2,4,3,2,4,6,2,7,11,1,2,1,4,8,2,36,1,1,2,2,2,1,2,2,1,2,.,3,.,8,Retired working part-time,1,1,5,1,2024-03-19 16:11:46.587000,2024-03-19 16:30:16.804000,2,0.6789583954678137
2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,1,.,.,1,1,.,.,2,2,1,1,1,1,2,1,2,2,2,2,4,2,5,1,2,2,5,5,2,2,90.0,60.0,5,5,2,7,1,2,__NA__,1,1,2,3,1,5,1,1942.0,840,81.0,4,1,1,2,4,4,2,1,2,1,1,1,1,2,1,3,6,2,41,4,2,2,1,1,1,2,2,2,1,.,3,.,5,__NA__,3,2,2,3,2024-03-19 16:13:26.275000,2024-03-19 16:30:18.796000,1,0.9566652777101652
2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,2,.,.,2,2,.,.,1,1,.,.,1,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,5,1,4,1,4,2,5,2,2,2,2,4,2,6,5,1,5,5,5,5,1,75.0,60.0,5,5,2,7,1,5,__NA__,1,1,2,2,1,4,1,1999.0,840,24.0,1,1,1,2,.,5,3,1,2,2,5,1,5,2,2,3,9,2,48,3,1,2,1,2,2,2,2,2,1,.,3,.,1,__NA__,3,2,2,3,2024-03-19 16:13:22.102000,2024-03-19 16:30:18.507000,1,1.680249483874712
.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,1,1,3,2,3,3,.,.,2,1,2,3,4,1,7,3,5,3,1,5,3,5,50.0,51.0,2,1,3,4,4,5,__NA__,2,2,6,.,2,3,2,1998.0,840,25.0,1,1,1,2,4,3,2,4,6,2,7,11,6,2,2,3,1,1,6,4,1,2,1,2,2,2,2,2,1,.,3,.,4,__NA__,7,3,1,2,2024-03-19 16:17:56.977000,2024-03-19 16:31:28.073000,2,1.207047569289184
1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,4,2,2,3,1,3,2,4,5,2,2,2,4,2,3,2,3,4,4,5,4,2,81.0,72.0,5,5,3,5,2,5,__NA__,1,1,5,4,1,4,2,1958.0,840,65.0,4,1,1,2,4,6,4,1,2,1,1,1,4,2,1,3,6,2,26,2,2,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,6,3,2,3,2024-03-19 16:14:15.911000,2024-03-19 16:31:54.446000,1,2.391760631720101
.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,1,.,.,2,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,1,.,.,1,1,2,3,2,4,2,4,2,3,1,2,3,2,4,2,6,4,3,4,3,2,2,2,91.0,51.0,5,3,2,7,1,5,__NA__,1,1,2,2,1,4,1,1953.0,840,70.0,4,1,1,2,4,2,1,1,4,2,1,2,3,2,1,4,10,3,19,2,4,2,2,2,2,1,2,2,1,.,3,.,1,__NA__,3,2,2,3,2024-03-19 16:12:58.022000,2024-03-19 16:31:55.037000,2,1.122612978091838
1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,2,.,.,1,1,.,.,2,2,.,.,1,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,4,4,2,4,1,4,2,5,3,2,2,2,4,2,6,5,3,5,5,5,3,1,60.0,61.0,5,3,3,5,1,2,__NA__,1,1,1,4,1,4,1,1939.0,840,84.0,4,1,1,2,4,6,4,1,4,2,5,1,1,2,1,3,7,2,53,4,2,2,2,1,2,2,2,2,1,.,3,.,5,__NA__,6,3,2,3,2024-03-19 16:11:30.908000,2024-03-19 16:31:56.763000,1,0.5552789467097996
1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,2,2,2,3,2,3,1,1,2,3,4,2,3,2,3,2,5,5,5,2,50.0,51.0,5,1,2,6,2,1,__NA__,1,1,1,2,1,3,2,1961.0,840,62.0,3,1,1,2,.,2,1,1,5,1,1,12,1,2,1,4,5,1,34,1,4,2,2,2,2,1,2,2,1,.,3,.,1,__NA__,4,2,5,2,2024-03-19 16:13:07.635000,2024-03-19 16:32:22.101000,1,0.6862293284036047
1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,1,3,1,3,1,1,2,2,2,2,4,2,6,2,5,2,4,4,1,4,20.0,80.0,1,1,1,1,1,1,__NA__,1,1,1,4,1,2,1,1947.0,840,77.0,4,1,1,2,4,4,2,4,6,2,6,9,1,2,1,2,13,3,12,3,4,2,2,2,2,1,2,2,1,.,3,.,5,__NA__,1,1,5,1,2024-03-19 16:13:46.553000,2024-03-19 16:32:27.049000,1,0.4970109176870134
.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,1,1,.,.,1,2,1,1,2,1,1,2,2,1,1,2,2,2,4,2,5,1,2,5,4,5,3,2,62.0,49.0,1,2,2,6,1,4,NewsNation,1,1,2,2,1,3,1,1951.0,840,72.0,4,1,1,2,4,3,2,2,5,2,6,5,5,2,1,4,97,4,34,1,2,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,3,2,2,2,2024-03-19 16:18:55.688000,2024-03-19 16:32:30.027000,2,0.7247742335866441
.,.,2,2,.,.,1,1,.,.,2,1,.,.,1,2,.,.,1,1,.,.,1,2,.,.,2,1,.,.,1,2,.,.,1,1,.,.,1,2,.,.,1,1,.,.,1,2,.,.,2,1,.,.,2,1,.,.,1,2,.,.,1,2,.,.,2,2,2,2,1,2,1,2,1,1,2,2,2,2,4,2,6,1,5,3,5,3,1,5,42.0,91.0,2,1,3,3,1,3,__NA__,1,1,1,3,1,2,1,1970.0,840,53.0,3,6,4,2,.,6,4,1,2,2,2,5,3,2,1,4,3,1,36,1,2,2,2,2,1,2,2,2,1,.,3,.,3,__NA__,5,3,5,1,2024-03-19 16:16:08.223000,2024-03-19 16:32:57.182000,2,0.5459773763967617
1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,1,1,1,3,1,2,1,2,2,2,4,2,5,1,2,2,2,4,2,2,50.0,49.0,5,1,1,2,3,1,__NA__,1,1,1,2,1,3,1,1972.0,840,51.0,3,5,4,2,4,6,4,2,5,2,6,11,1,1,1,4,9,2,2,4,4,2,2,2,2,1,2,2,1,1,3,.,1,__NA__,2,1,5,2,2024-03-19 16:13:46.878000,2024-03-19 16:33:01.237000,1,0.6739241128207338
2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,1,1,1,1,2,4,2,2,2,2,4,2,5,3,2,5,5,5,5,2,100.0,66.0,5,5,2,7,1,2,__NA__,1,1,2,2,1,5,1,1947.0,840,76.0,4,1,1,2,4,3,2,1,2,1,1,1,3,1,1,3,10,3,12,3,2,2,2,2,1,2,2,2,1,.,3,.,2,__NA__,3,2,2,3,2024-03-19 16:20:36.578000,2024-03-19 16:33:03.829000,1,0.8858988630455892
1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,2,2,2,2,1,3,2,2,2,1,4,2,6,1,5,2,1,1,2,3,23.0,38.0,3,2,1,1,1,1,__NA__,1,1,1,3,1,2,2,1986.0,840,37.0,2,2,2,2,4,3,2,2,6,2,2,1,5,2,2,3,4,1,51,3,2,2,2,2,2,1,2,2,1,.,3,.,1,__NA__,1,1,5,1,2024-03-19 16:17:22.903000,2024-03-19 16:34:02.195000,1,0.5849198821045951
.,.,1,2,.,.,2,1,.,.,2,1,.,.,1,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,2,.,.,1,1,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,2,.,.,1,1,.,.,2,1,2,2,2,3,2,3,1,3,2,2,2,2,4,2,6,2,4,3,2,3,1,2,50.0,72.0,2,3,3,3,1,3,__NA__,1,1,1,3,1,3,2,1945.0,840,78.0,4,1,1,2,4,5,3,3,5,2,6,2,3,2,1,2,10,3,6,4,2,2,2,2,2,1,2,2,1,.,3,.,5,__NA__,5,3,5,2,2024-03-19 16:15:24.426000,2024-03-19 16:34:23.966000,2,0.4894533326827615
1,1,.,.,2,1,.,.,2,1,.,.,1,2,.,.,1,1,.,.,2,1,.,.,2,1,.,.,1,1,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,2,.,.,2,2,.,.,2,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,4,4,2,2,1,2,2,5,2,2,2,2,4,5,6,1,2,4,4,4,2,2,74.0,68.0,4,3,3,5,3,2,__NA__,1,1,2,3,1,4,2,1958.0,840,65.0,4,1,1,2,4,3,2,2,4,2,3,1,6,2,1,3,8,2,12,3,1,2,2,2,2,1,2,2,1,.,3,.,2,__NA__,6,3,2,3,2024-03-19 16:20:46.141000,2024-03-19 16:34:42.724000,1,0.6355543790045983
2,1,.,.,2,1,.,.,2,1,.,.,1,2,.,.,2,1,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,1,2,.,.,1,2,.,.,2,1,.,.,2,2,.,.,2,1,.,.,1,2,.,.,2,1,.,.,1,1,1,3,1,5,1,1,2,2,3,2,4,2,6,2,5,1,1,2,1,5,33.0,80.0,1,1,1,1,1,3,__NA__,1,1,1,3,1,2,2,1956.0,840,67.0,4,1,1,2,4,5,3,4,6,2,7,9,3,2,2,3,5,1,4,4,1,2,1,2,1,2,2,2,1,.,3,.,5,__NA__,1,1,5,1,2024-03-19 16:15:58.349000,2024-03-19 16:34:54.809000,1,0.5932978108737001
2,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,1,.,.,2,2,.,.,2,3,2,4,3,5,2,2,1,2,3,2,4,5,5,3,2,5,4,4,2,2,50.0,40.0,5,2,3,5,1,2,__NA__,1,1,2,3,1,4,1,1940.0,840,83.0,4,1,1,2,4,2,1,2,5,2,2,2,1,2,2,5,5,1,4,4,3,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,7,3,2,3,2024-03-19 16:13:30.725000,2024-03-19 16:35:03.552000,1,0.5017939366289521
2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,1,.,.,1,2,.,.,2,2,.,.,1,1,.,.,1,2,.,.,2,1,.,.,1,1,.,.,2,2,.,.,2,1,.,.,2,1,.,.,1,2,.,.,1,2,.,.,1,2,.,.,3,2,1,1,1,2,1,2,5,2,2,1,4,4,9,3,3,5,2,2,1,3,48.0,32.0,4,1,5,3,3,2,__NA__,2,2,6,.,2,3,2,1989.0,840,34.0,2,1,1,2,.,2,1,4,5,2,5,12,5,1,2,4,5,1,42,1,1,2,2,2,1,2,2,2,1,4,3,.,2,__NA__,5,5,1,2,2024-03-19 16:15:38.308000,2024-03-19 16:35:25.979000,1,0.8562482924267806
1,1,.,.,2,2,.,.,2,2,.,.,1,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,1,.,.,2,1,.,.,1,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,1,2,1,2,1,2,2,2,2,2,4,2,5,3,4,4,4,5,3,3,11.0,71.0,4,4,1,1,1,5,__NA__,1,1,1,3,1,1,2,1947.0,840,76.0,4,1,1,2,4,5,3,1,2,2,1,12,1,2,1,2,9,2,17,2,2,2,2,2,2,1,2,2,1,.,3,.,5,__NA__,1,1,5,1,2024-03-19 16:11:32.871000,2024-03-19 16:36:26.873000,1,0.5184011490334245
1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,1,2,.,.,1,2,2,2,2,2,2,3,2,2,2,2,4,4,5,5,2,3,3,5,4,1,100.0,59.0,5,5,2,7,2,5,__NA__,1,1,2,2,1,5,2,1954.0,840,69.0,4,1,1,2,4,2,1,1,5,1,6,1,4,2,1,4,2,1,39,2,4,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,3,2,2,3,2024-03-19 16:12:59.329000,2024-03-19 16:36:30.116000,1,1.141053305913568
1,2,.,.,1,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,1,.,.,1,2,.,.,1,2,.,.,1,1,.,.,2,1,.,.,2,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,3,3,2,3,2,3,2,2,1,3,3,3,1,1,4,2,4,3,2,2,2,4,61.0,25.0,2,1,2,6,2,5,__NA__,1,2,6,.,1,4,2,1990.0,840,33.0,2,1,1,2,4,5,3,1,2,1,3,1,5,2,2,4,6,2,32,4,2,2,2,2,2,1,2,2,1,.,3,.,1,__NA__,4,2,1,3,2024-03-19 16:18:12.566000,2024-03-19 16:36:45.921000,1,2.655180905421928
.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,2,2,1,1,1,1,1,5,2,2,3,2,1,4,3,1,1,5,3,5,3,1,51.0,70.0,5,2,3,3,1,5,__NA__,1,1,1,1,1,3,2,1955.0,840,68.0,4,1,1,2,4,4,2,1,5,2,2,2,1,2,1,4,5,1,36,1,1,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,5,3,1,2,2024-03-19 16:13:38.978000,2024-03-19 16:36:46.455000,2,0.2079079032220781
1,1,.,.,2,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,1,.,.,2,1,.,.,1,1,.,.,2,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,2,.,.,2,2,1,3,1,4,1,5,1,2,3,1,4,2,7,2,4,3,5,4,3,2,53.0,82.0,5,2,3,3,1,1,__NA__,1,1,1,3,1,3,2,1952.0,840,71.0,4,1,1,2,4,5,3,4,6,2,6,10,1,2,1,4,3,1,22,3,4,2,2,1,1,2,2,2,1,.,3,.,5,__NA__,5,3,5,2,2024-03-19 16:15:45.385000,2024-03-19 16:37:00.316000,1,0.4100764962029307
.,.,1,2,.,.,2,1,.,.,2,1,.,.,1,2,.,.,1,1,.,.,2,2,.,.,2,1,.,.,1,1,.,.,2,1,.,.,1,2,.,.,2,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,1,1,.,.,1,1,.,.,2,1,1,1,1,3,1,5,1,1,2,2,2,2,4,2,6,2,5,2,1,5,1,5,70.0,100.0,1,5,1,1,1,3,__NA__,1,1,1,1,1,2,1,1949.0,840,74.0,4,1,1,2,4,3,2,4,6,2,7,9,1,2,1,4,5,1,19,2,4,2,2,1,2,2,1,2,2,.,3,.,5,__NA__,1,1,5,1,2024-03-19 16:14:48.886000,2024-03-19 16:37:12.110000,2,0.5183290505862153
1,1,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,1,1,1,1,2,1,5,3,3,3,5,1,9,3,3,3,3,3,3,3,70.0,70.0,1,1,2,6,2,5,__NA__,1,1,2,2,1,3,2,1955.0,170,68.0,4,1,3,1,4,1,1,1,4,2,2,2,1,2,2,3,7,2,42,1,1,2,2,2,1,2,2,2,1,.,3,.,2,__NA__,4,2,2,2,2024-03-19 16:20:58.843000,2024-03-19 16:37:39.299000,1,0.3506989007142239
2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,2,5,2,3,2,3,3,2,3,2,4,5,4,3,2,4,3,4,3,2,80.0,45.0,5,3,3,5,1,5,__NA__,1,1,2,2,1,4,1,1951.0,840,72.0,4,1,1,2,4,3,2,1,1,1,1,1,3,2,1,4,8,2,39,2,4,2,2,1,1,2,1,2,2,.,3,.,2,__NA__,6,3,2,3,2024-03-19 16:14:52.601000,2024-03-19 16:37:44.874000,1,0.7502531976056008
.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,3,3,3,3,3,3,.,.,3,1,2,2,5,4,7,3,3,3,3,3,3,3,50.0,50.0,3,3,3,4,7,2,__NA__,3,2,6,.,2,3,2,2003.0,840,20.0,1,3,3,1,4,2,1,1,2,1,8,2,5,2,1,4,3,1,48,3,3,2,2,2,2,1,2,2,1,.,3,.,4,__NA__,7,3,1,2,2024-03-19 16:18:25.722000,2024-03-19 16:38:13.079000,2,1.135284787447377
.,.,2,2,.,.,1,2,.,.,2,1,.,.,1,1,.,.,2,1,.,.,2,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,1,.,.,2,1,.,.,2,2,.,.,2,2,3,3,2,2,2,4,1,2,2,2,2,1,2,2,5,2,4,2,2,2,2,4,20.0,72.0,2,2,1,1,4,1,__NA__,1,1,1,2,1,2,2,1994.0,840,30.0,2,1,1,2,.,5,3,4,5,2,7,11,1,1,2,3,8,2,26,2,3,2,2,2,2,1,2,2,1,1,3,.,2,__NA__,1,1,5,1,2024-03-19 16:19:28.037000,2024-03-19 16:38:23.650000,2,0.6944692109513745
